OBJECTID,RESP_ID,YEAR,INTERVIEW_DATE,RESP_STATE,RESP_COUNTY,ZIP_CODE,ZIP_CODE_POP_DENSITY_QUINTILE,RESP_AGE,RESP_GENDER,RESP_COMBINED_SEX_BY_AGE,RESP_RACE_WHITE,RESP_RACE_BLACK,RESP_RACE_ASIAN,RESP_RACE_INDIGENOUS_AMERICAN,RESP_RACE_PACIFIC_ISLANDER,RESP_RACE_OTHER_RACE,RESP_RACE_UNKNOWN,RESP_RACE_DECLINED,RESP_RACE_OTHER_RACE_DETAIL,RESP_ETHNICITY_HISPANIC,RESP_COMBINED_RACE_ETHNICITY,RESP_BIRTH_COUNTRY,RESP_COMBINED_RACE_ETH_BIRTH,RESP_COMBINED_RACE_BY_AGE,RESP_RACE_BY_EDU,LANGUAGE,RESP_EDU_LEVEL,RESP_EDU_4_CATEGORIES,RESP_COMBINED_SEX_BY_EDU,RESP_COMBINED_AGE_BY_EDU,HH_INCOME,HH_ADULTS_COUNT,HH_18_OR_UNDER_COUNT,HH_WITH_KIDS_5_TO_18,HH_K_12_HOUSEHOLD,HH_MOBILE_INTERNET,HH_WIRED_BROADBAND,HH_SATELLITE_INTERNET,HH_DIAL_UP_INTERNET,HH_ANY_INTERNET_ACCESS,HH_CP_LANDLINE,HH_LL_CELL_PHONE,HH_LL_SMARTPHONE,RESP_LL_CELL_PHONE,HH_COMBINED_PHONE_ACCESS,HH_COMPUTER,HH_TABLET,HH_WITH_KIDS_COMP_PROGRAMS,HH_WITH_KIDS_INTERNET_PROGRAMS,HH_INTERNET_INTERRUPTED,RESP_AWARE_PHLCONNECT,RESP_AWARE_FREE_INTERNET,RESP_AWARE_FED_PROGRAM,HH_DISCOUNT_INTERNET_SIGN_UP,HH_ABILITY_TO_KEEP_INTERNET,HH_NO_DISCOUNT_INTERNET_REASON,HH_NO_DISCOUNT_INTERNET_OTHER,RESP_INTERNET_SATISFACTION,HH_NO_BB_REASON_INTERNET_COST,HH_NO_BB_REASON_COMP_COST,HH_NO_BB_REASON_SMARTPHONE,HH_NO_BB_REASON_OTHER_LOCATION,HH_NO_BB_REASON_UNINSTALLABLE,HH_NO_BB_REASON_PRIVACY,HH_NO_BB_REASON_TECH_COMFORT,HH_NO_BB_REASON_NOT_WANT,HH_NO_BB_REASON_DEBT,HH_NO_BB_REASON_OTHER,HH_NO_BB_REASON_PRIMARY,RESP_NO_BB_PAST_INTERNET,RESP_BB_COST_LIMIT,INTERVIEW_PHONE_TYPE,RDD_TYPE,STATISTICAL_WEIGHT
2282,14000445,2021,2-Jul-21,1,1,19115,1,6,2,12,1,0,0,0,0,0,0,0,,2,1,#NULL!,1,3,1,9,3,2,4,7,99,2,2,2,0,1,1,2,2,1,#NULL!,#NULL!,2,1,2,1,2,4,4,2,2,1,2,2,#NULL!,5,,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,3,0,1,0.9319
2283,14053150,2021,8-Jul-21,1,1,19148,2,5,2,11,1,0,0,0,0,0,0,0,,2,1,#NULL!,1,3,1,9,3,2,4,7,4,1,0,#NULL!,0,1,1,2,2,1,#NULL!,#NULL!,1,1,2,1,1,#NULL!,#NULL!,2,2,2,2,#NULL!,#NULL!,#NULL!,,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,5,0,1,1.9824
2284,14005674,2021,12-Jul-21,1,1,19141,3,6,2,12,0,1,0,0,0,0,0,0,,2,2,#NULL!,2,6,4,9,3,2,4,7,3,1,0,#NULL!,0,2,2,2,2,2,#NULL!,#NULL!,1,1,2,2,2,#NULL!,#NULL!,#NULL!,2,1,2,2,#NULL!,97,didnt wantit,#NULL!,2,2,2,2,2,2,1,1,2,2,7,2,5,0,1,1.0696
2285,14033639,2021,2-Jul-21,1,1,19150,3,5,1,5,0,1,0,0,0,0,0,0,,2,2,#NULL!,2,6,6,9,6,4,3,9,3,3,0,#NULL!,0,1,1,2,2,1,#NULL!,#NULL!,1,1,2,1,1,#NULL!,#NULL!,2,2,2,2,#NULL!,#NULL!,#NULL!,,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,5,0,1,0.3383
2286,14060654,2021,2-Jul-21,1,1,19151,3,6,1,6,0,1,0,0,0,0,0,0,,2,2,#NULL!,2,6,4,9,3,2,1,7,3,2,0,#NULL!,0,2,1,2,2,1,#NULL!,#NULL!,1,1,2,1,1,#NULL!,#NULL!,2,2,2,2,#NULL!,#NULL!,#NULL!,,5,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,5,0,1,0.5382
2287,14063180,2021,2-Jul-21,1,1,19152,2,6,1,6,0,1,0,0,0,0,0,0,,2,2,#NULL!,2,6,5,9,4,3,2,8,4,1,0,#NULL!,0,1,1,2,2,1,#NULL!,#NULL!,1,1,2,1,1,#NULL!,#NULL!,2,2,2,2,#NULL!,#NULL!,#NULL!,,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,3,0,1,0.8824
2288,14111773,2021,10-Jul-21,1,1,19138,4,3,1,3,0,1,0,0,0,0,0,0,,2,2,#NULL!,2,5,5,9,5,3,2,5,9,3,2,1,1,1,1,2,2,1,#NULL!,#NULL!,1,1,2,1,1,1,8,2,2,1,2,2,#NULL!,97,dont neet itr,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,5,0,1,0.9047
2289,14049012,2021,2-Jul-21,1,1,19116,1,6,1,6,1,0,0,0,0,0,0,0,,2,1,#NULL!,1,3,3,9,6,4,3,9,98,1,0,#NULL!,0,2,2,2,2,2,#NULL!,2,2,2,1,2,2,#NULL!,#NULL!,#NULL!,2,2,1,2,#NULL!,97,not settled enough to start thinking of applying,#NULL!,1,1,2,2,8,2,1,1,2,1,8,2,2,0,1,0.4966
2290,14083807,2021,12-Jul-21,1,1,19111,2,6,2,12,1,0,0,0,0,0,0,0,,2,1,#NULL!,1,3,3,9,8,4,6,9,7,2,0,#NULL!,0,2,1,2,2,1,#NULL!,#NULL!,2,1,2,1,2,#NULL!,#NULL!,2,2,1,2,2,#NULL!,2,,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,5,0,1,0.2426
2291,14109627,2021,6-Jul-21,1,1,19146,5,5,1,5,1,0,0,0,0,0,0,0,,2,1,#NULL!,1,3,3,9,6,4,3,9,7,1,0,#NULL!,0,1,1,2,2,1,#NULL!,#NULL!,1,1,2,1,2,#NULL!,#NULL!,2,2,1,1,2,#NULL!,2,,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,5,0,1,0.6687
2292,14090411,2021,6-Jul-21,1,1,19120,5,6,1,6,0,1,0,0,0,0,0,0,,2,2,#NULL!,2,6,6,9,6,4,3,9,4,2,0,#NULL!,0,1,1,2,2,1,#NULL!,#NULL!,1,1,2,1,1,#NULL!,#NULL!,2,1,1,1,2,#NULL!,2,,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,5,0,1,0.2352
2293,14109864,2021,2-Jul-21,1,1,19119,1,6,2,12,0,0,0,0,0,1,0,0,BI RACIAL,2,5,#NULL!,6,12,12,9,8,4,6,9,9,2,0,#NULL!,0,1,1,2,2,1,#NULL!,#NULL!,1,1,2,1,2,#NULL!,#NULL!,2,2,2,2,#NULL!,#NULL!,#NULL!,,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,5,0,1,1.2657
2294,14077507,2021,2-Jul-21,1,1,19107,5,4,1,4,0,1,0,0,0,0,0,0,,2,2,#NULL!,2,5,4,9,3,2,1,4,2,1,0,#NULL!,0,2,2,2,2,2,#NULL!,2,2,2,1,2,2,#NULL!,#NULL!,#NULL!,2,2,2,#NULL!,#NULL!,#NULL!,,#NULL!,2,2,2,2,2,2,2,1,2,2,#NULL!,2,4,0,1,1.7631
2295,14052557,2021,9-Jul-21,1,1,19154,1,5,1,5,1,0,0,0,0,0,0,0,,2,1,#NULL!,1,3,1,9,3,2,1,7,3,2,0,#NULL!,0,2,1,2,2,1,#NULL!,#NULL!,2,1,2,2,2,#NULL!,#NULL!,2,2,1,1,2,#NULL!,2,,5,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,5,0,1,1.4585
2296,14014258,2021,12-Jul-21,1,1,19140,4,6,2,12,0,1,0,0,0,0,0,0,,2,2,#NULL!,2,6,4,9,2,1,4,7,1,1,0,#NULL!,0,2,2,2,2,2,#NULL!,2,2,2,1,2,2,#NULL!,#NULL!,#NULL!,2,2,2,#NULL!,#NULL!,#NULL!,,#NULL!,2,2,2,2,1,2,2,1,2,2,8,2,8,0,1,0.6936
2297,14123525,2021,12-Jul-21,1,1,19143,4,2,2,8,1,0,0,0,0,0,0,0,,2,1,#NULL!,1,1,2,9,4,3,5,2,6,2,0,#NULL!,0,1,1,2,2,1,#NULL!,#NULL!,1,1,2,1,1,#NULL!,#NULL!,2,2,2,1,2,#NULL!,97,dont need it,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,5,0,1,1.2341
2298,14010989,2021,6-Jul-21,1,1,19134,3,3,2,9,1,0,0,0,0,0,0,0,,2,1,#NULL!,1,2,2,9,4,3,5,5,4,2,2,1,1,1,1,2,2,1,#NULL!,#NULL!,1,1,2,1,2,4,4,2,2,1,2,2,#NULL!,97,Wasnt aware of offer,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,3,0,1,0.6121
2299,14078674,2021,2-Jul-21,1,1,19136,1,5,2,11,1,0,0,0,0,0,0,0,,2,1,#NULL!,1,3,1,9,3,2,4,7,2,2,0,#NULL!,0,1,1,2,2,1,#NULL!,#NULL!,1,1,2,1,2,#NULL!,#NULL!,2,2,2,2,#NULL!,#NULL!,#NULL!,,5,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,3,0,1,1.3701
2300,14056423,2021,2-Jul-21,1,1,19145,2,5,1,5,1,0,0,0,0,0,0,0,,2,1,#NULL!,1,3,1,9,3,2,1,7,99,1,0,#NULL!,0,2,2,2,2,2,#NULL!,2,2,2,1,2,2,#NULL!,#NULL!,#NULL!,2,2,2,#NULL!,#NULL!,#NULL!,,#NULL!,1,1,2,1,8,2,2,2,2,2,1,2,1,0,1,1.7035
2301,14039745,2021,9-Jul-21,1,1,19128,1,6,2,12,1,0,0,0,0,0,0,0,,2,1,#NULL!,1,3,3,9,8,4,6,9,4,1,0,#NULL!,0,1,1,2,2,1,#NULL!,#NULL!,1,1,2,1,2,#NULL!,#NULL!,2,2,2,2,#NULL!,#NULL!,#NULL!,,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,0,1,0.6138
2302,14012480,2021,10-Jul-21,1,1,99999,4,9,2,99,1,0,0,0,0,0,0,0,,2,1,#NULL!,1,99,3,9,6,4,6,99,99,9,99,#NULL!,0,1,1,8,1,1,#NULL!,2,2,2,1,1,2,#NULL!,#NULL!,2,2,2,2,#NULL!,#NULL!,#NULL!,,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,0,1,0.8464
2303,14087280,2021,6-Jul-21,1,1,99999,5,9,1,99,1,0,0,0,0,0,0,0,,2,1,#NULL!,1,99,3,9,6,4,3,99,99,1,0,#NULL!,0,2,1,2,2,1,#NULL!,2,2,2,1,1,2,#NULL!,#NULL!,2,2,2,2,#NULL!,#NULL!,#NULL!,,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,0,1,0.3321
2304,14078633,2021,9-Jul-21,1,1,19124,3,5,2,11,0,1,0,0,0,0,0,0,,2,2,#NULL!,2,6,4,9,3,2,4,7,4,2,0,#NULL!,0,2,2,2,2,2,#NULL!,#NULL!,1,1,2,2,2,#NULL!,#NULL!,#NULL!,2,2,2,#NULL!,#NULL!,#NULL!,,#NULL!,1,1,2,2,2,1,1,2,2,2,6,2,3,0,1,0.8219
2305,14108598,2021,2-Jul-21,1,1,19119,1,9,2,99,1,0,0,0,0,0,0,0,,2,1,#NULL!,1,99,3,9,8,4,6,99,9,2,0,#NULL!,0,1,1,2,2,1,#NULL!,#NULL!,1,1,2,1,1,#NULL!,#NULL!,2,2,2,2,#NULL!,#NULL!,#NULL!,,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,0,1,0.3208
2306,14062375,2021,10-Jul-21,1,1,19123,3,4,1,4,0,1,0,0,0,0,0,0,,2,2,#NULL!,2,5,6,9,8,4,3,6,9,2,3,1,1,1,1,2,2,1,#NULL!,#NULL!,1,1,2,1,1,4,4,2,2,2,2,#NULL!,#NULL!,#NULL!,,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,5,0,1,0.3995
2307,14010264,2021,2-Jul-21,1,1,19152,2,6,1,6,1,0,0,0,0,0,0,0,,2,1,#NULL!,1,3,3,9,6,4,3,9,3,1,0,#NULL!,0,1,2,2,2,1,#NULL!,#NULL!,1,1,2,2,2,#NULL!,#NULL!,#NULL!,2,2,2,#NULL!,#NULL!,#NULL!,,#NULL!,1,1,1,2,2,2,2,8,2,2,1,2,2,0,1,0.4651
2308,14024036,2021,8-Jul-21,1,1,19143,4,6,1,6,0,1,0,0,0,0,0,0,,2,2,#NULL!,2,6,6,9,6,4,3,9,3,1,0,#NULL!,0,2,2,2,2,2,#NULL!,#NULL!,2,1,2,2,2,#NULL!,#NULL!,#NULL!,2,2,2,#NULL!,#NULL!,#NULL!,,#NULL!,1,1,2,1,2,1,2,1,2,2,1,2,3,0,1,0.3199
2309,14045195,2021,12-Jul-21,1,1,19128,1,3,2,9,0,1,0,0,0,0,0,0,,2,2,#NULL!,2,5,4,9,2,1,4,4,2,3,4,1,1,1,1,2,2,1,#NULL!,1,1,2,2,2,1,1,1,2,2,2,2,#NULL!,#NULL!,#NULL!,,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,3,0,1,1.1408
2310,14108965,2021,10-Jul-21,1,1,19121,3,6,2,12,0,1,0,0,0,0,0,0,,2,2,#NULL!,2,6,4,9,3,2,4,7,3,1,0,#NULL!,0,2,2,2,2,2,#NULL!,#NULL!,1,1,2,2,2,#NULL!,#NULL!,#NULL!,2,2,2,#NULL!,#NULL!,#NULL!,,#NULL!,2,1,2,1,8,2,2,2,2,2,2,2,1,0,1,1.0696
2311,14074820,2021,8-Jul-21,1,1,19148,2,6,1,6,1,0,0,0,0,0,0,0,,2,1,#NULL!,1,3,1,9,2,1,1,7,4,1,0,#NULL!,0,1,1,2,2,1,#NULL!,#NULL!,2,1,2,1,2,#NULL!,#NULL!,2,2,2,2,#NULL!,#NULL!,#NULL!,,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,5,0,1,1.2982
2312,14022501,2021,2-Jul-21,1,1,19119,1,6,1,6,1,0,0,0,0,0,0,0,,2,1,#NULL!,1,3,3,9,8,4,3,9,9,2,0,#NULL!,0,1,1,2,2,1,#NULL!,#NULL!,1,1,2,1,1,#NULL!,#NULL!,2,2,2,2,#NULL!,#NULL!,#NULL!,,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,3,0,1,0.3215
2313,14102838,2021,6-Jul-21,1,1,19124,3,6,2,12,0,0,0,0,0,1,0,0,Mixed,1,3,2,3,9,7,10,1,1,4,7,1,1,0,#NULL!,0,2,2,2,2,2,#NULL!,#NULL!,2,1,2,2,2,#NULL!,#NULL!,#NULL!,2,2,2,#NULL!,#NULL!,#NULL!,,#NULL!,2,2,2,2,2,1,2,1,2,2,8,2,8,0,1,1.5314
2314,14006701,2021,2-Jul-21,1,1,99999,1,6,1,6,1,0,0,0,0,0,0,0,,2,1,#NULL!,1,3,2,9,4,3,2,8,4,1,0,#NULL!,0,2,2,2,2,2,#NULL!,#NULL!,2,1,2,2,2,#NULL!,#NULL!,#NULL!,2,2,2,#NULL!,#NULL!,#NULL!,,#NULL!,1,2,2,2,2,1,2,1,2,2,8,2,5,0,1,1.012
2315,14022896,2021,10-Jul-21,1,1,19128,1,6,2,12,1,0,0,0,0,0,0,0,,2,1,#NULL!,1,3,3,9,8,4,6,9,99,2,0,#NULL!,0,1,1,2,2,1,#NULL!,#NULL!,1,1,2,1,1,#NULL!,#NULL!,2,2,2,2,#NULL!,#NULL!,#NULL!,,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,5,0,1,0.3208
2316,14102444,2021,6-Jul-21,1,1,19151,3,5,2,11,0,1,0,0,0,0,0,0,,2,2,#NULL!,2,6,5,9,4,3,5,8,7,2,0,#NULL!,0,1,1,2,2,1,#NULL!,#NULL!,1,1,2,1,2,#NULL!,#NULL!,2,1,1,2,2,#NULL!,2,,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,5,0,1,0.509
2317,14061710,2021,12-Jul-21,1,1,19140,4,6,2,12,0,1,0,0,0,0,0,0,,2,2,#NULL!,2,6,5,9,4,3,5,8,98,1,0,#NULL!,0,1,2,2,2,1,#NULL!,#NULL!,1,1,2,1,1,#NULL!,#NULL!,#NULL!,2,2,2,#NULL!,#NULL!,#NULL!,,#NULL!,8,2,1,2,8,1,2,1,2,2,6,2,1,0,1,0.5321
2318,14118176,2021,10-Jul-21,1,1,19125,4,6,1,6,1,0,0,0,0,0,0,0,,2,1,#NULL!,1,3,1,9,2,1,1,7,99,2,0,#NULL!,0,1,1,2,2,1,#NULL!,#NULL!,1,1,2,1,1,#NULL!,#NULL!,2,2,1,1,1,1,#NULL!,,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,0,1,0.4265
2319,14037230,2021,12-Jul-21,1,1,19131,1,4,2,10,1,1,0,0,0,0,0,0,,2,6,#NULL!,6,11,11,9,5,3,5,5,99,1,2,1,1,1,1,1,1,1,#NULL!,#NULL!,1,1,2,1,1,4,4,2,2,1,2,2,#NULL!,3,,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,0,1,2.3673
2320,14026960,2021,2-Jul-21,1,1,19135,2,3,1,3,1,0,0,0,0,0,0,0,,2,1,#NULL!,1,2,2,9,4,3,2,5,6,2,4,1,1,1,1,2,2,1,#NULL!,#NULL!,1,1,2,1,1,1,4,2,2,1,2,2,#NULL!,2,,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,5,0,1,1.0681
2321,14117032,2021,12-Jul-21,1,1,19134,3,4,2,10,1,0,0,0,0,0,0,0,,2,1,#NULL!,1,2,3,9,8,4,6,6,6,1,0,#NULL!,0,1,1,2,2,1,#NULL!,#NULL!,1,1,2,1,1,#NULL!,#NULL!,2,2,2,1,2,#NULL!,2,,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,5,0,1,0.542
2322,14000421,2021,12-Jul-21,1,1,99999,1,6,2,12,1,0,0,0,0,0,0,0,,2,1,#NULL!,1,3,99,25,99,9,99,99,98,1,0,#NULL!,0,8,9,9,8,2,#NULL!,9,9,9,1,8,8,#NULL!,#NULL!,#NULL!,2,2,2,#NULL!,#NULL!,#NULL!,,#NULL!,9,9,9,9,9,9,9,9,9,9,#NULL!,9,9,0,1,0.6138
2323,14066658,2021,12-Jul-21,1,1,19133,5,6,2,12,0,1,0,0,0,0,0,0,,2,2,#NULL!,2,6,4,9,1,1,4,7,3,1,0,#NULL!,0,2,1,2,2,1,#NULL!,2,2,2,1,2,2,#NULL!,#NULL!,2,2,2,1,2,#NULL!,97,didn't want to be brothered,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,0,1,0.976
2324,14087540,2021,6-Jul-21,1,1,19121,3,4,2,10,0,1,0,0,0,0,0,0,,2,2,#NULL!,2,5,6,9,6,4,6,6,99,1,0,#NULL!,0,1,1,2,2,1,#NULL!,#NULL!,1,1,2,1,2,#NULL!,#NULL!,2,2,2,2,#NULL!,#NULL!,#NULL!,,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,5,0,1,0.6929
2325,14003965,2021,9-Jul-21,1,1,19135,2,6,2,12,1,0,0,0,0,0,0,0,,2,1,#NULL!,1,3,1,9,1,1,4,7,99,1,0,#NULL!,0,2,2,2,2,2,#NULL!,#NULL!,2,1,2,2,2,#NULL!,#NULL!,#NULL!,2,2,2,#NULL!,#NULL!,#NULL!,,#NULL!,9,9,2,9,9,2,9,9,2,9,#NULL!,2,9,0,1,1.3483
2326,14027147,2021,10-Jul-21,1,1,19143,4,5,2,11,0,1,0,0,0,0,0,0,,2,2,#NULL!,2,6,6,9,8,4,6,9,6,2,0,#NULL!,0,1,1,2,2,1,#NULL!,#NULL!,1,1,2,1,2,#NULL!,#NULL!,2,2,2,1,8,#NULL!,#NULL!,,5,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,0,1,0.2453
2327,14051836,2021,8-Jul-21,1,1,19147,5,6,1,6,1,0,0,0,0,0,0,0,,2,1,#NULL!,1,3,2,9,5,3,2,8,99,9,98,#NULL!,0,2,2,2,1,1,#NULL!,2,2,2,1,2,2,#NULL!,#NULL!,#NULL!,2,2,2,#NULL!,#NULL!,#NULL!,,#NULL!,2,8,2,2,8,1,1,2,2,2,6,2,1,0,1,0.3734
2328,14071551,2021,12-Jul-21,1,1,19120,5,5,2,11,0,1,0,0,0,0,0,0,,2,2,#NULL!,2,6,4,9,3,2,4,7,98,2,0,#NULL!,0,1,1,2,8,1,#NULL!,#NULL!,8,1,2,1,2,#NULL!,#NULL!,2,2,2,2,#NULL!,#NULL!,#NULL!,,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,8,0,1,0.929
2329,14091125,2021,6-Jul-21,1,1,19134,3,6,1,6,0,0,0,0,0,1,0,0,Mixed,1,3,3,4,9,9,10,6,4,3,9,2,2,0,#NULL!,0,1,2,2,2,1,#NULL!,#NULL!,1,1,2,2,2,#NULL!,#NULL!,#NULL!,2,2,2,#NULL!,#NULL!,#NULL!,,#NULL!,2,2,1,2,1,1,2,1,2,2,6,2,3,0,1,0.215
2330,14044714,2021,12-Jul-21,1,1,19128,1,6,2,12,1,0,0,0,0,0,0,0,,2,1,#NULL!,1,3,3,9,8,4,6,9,7,1,1,2,0,2,1,2,1,1,#NULL!,#NULL!,1,1,2,1,1,4,4,2,2,2,2,#NULL!,#NULL!,#NULL!,,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,5,0,1,0.6138
2331,14025252,2021,12-Jul-21,1,1,19149,5,5,2,11,1,0,0,0,0,0,0,0,,2,1,#NULL!,1,3,2,9,4,3,5,8,6,2,0,#NULL!,0,1,1,2,2,1,#NULL!,#NULL!,1,1,2,1,1,#NULL!,#NULL!,2,2,2,2,#NULL!,#NULL!,#NULL!,,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,3,0,1,0.4989
2332,14102511,2021,9-Jul-21,1,1,19141,3,5,1,5,0,1,0,0,0,0,0,0,,2,2,#NULL!,2,6,5,9,5,3,2,8,6,2,0,#NULL!,0,1,1,2,2,1,#NULL!,#NULL!,1,1,2,1,1,#NULL!,#NULL!,2,2,1,2,2,#NULL!,97,WE NEVER LOOKED ATINTO IT,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,3,0,1,0.5866
2333,14042513,2021,10-Jul-21,1,1,19143,4,6,1,6,0,1,0,0,0,0,0,0,,2,2,#NULL!,2,6,5,9,5,3,2,8,2,2,1,2,0,1,1,2,2,1,#NULL!,#NULL!,1,1,2,1,2,4,4,2,2,2,2,#NULL!,#NULL!,#NULL!,,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,0,1,0.2899
2334,15032629,2021,11-Jul-21,1,1,19122,4,2,1,2,0,0,1,0,0,0,0,0,,2,4,#NULL!,5,10,12,9,6,4,3,3,6,2,0,#NULL!,0,1,1,2,2,1,2,#NULL!,1,,3,1,1,#NULL!,#NULL!,2,2,2,2,#NULL!,#NULL!,#NULL!,,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,5,1,3,0.3861
2335,15042749,2021,12-Jul-21,1,1,19143,4,2,2,8,1,0,0,0,0,0,0,0,,2,1,#NULL!,1,1,3,9,6,4,6,3,4,1,0,#NULL!,0,1,1,2,2,1,2,#NULL!,1,,3,1,2,#NULL!,#NULL!,2,2,2,2,#NULL!,#NULL!,#NULL!,,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,1,3,0.8967
2336,15046264,2021,10-Jul-21,1,1,19119,1,5,1,5,1,0,0,0,0,0,0,0,,2,1,#NULL!,1,3,3,9,8,4,3,9,7,2,0,#NULL!,0,1,1,2,2,1,2,#NULL!,1,,3,1,1,#NULL!,#NULL!,2,2,2,8,#NULL!,#NULL!,#NULL!,,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,5,1,3,0.7533
